"wlbWellboreName";"wlbDrillingOperator";"wlbProductionLicence";"wlbWellType";"wlbPurposePlanned";"wlbContent";"wlbEntryDate";"wlbCompletionDate";"wlbField";"wlbMainArea";"wlbGeodeticDatum";"wlbNsDeg";"wlbNsMin";"wlbNsSec";"wlbNsCode";"wlbEwDeg";"wlbEwMin";"wlbEwSec";"wlbEwCode";"wlbNsDecDeg";"wlbEwDesDeg";"wlbNsUtm";"wlbEwUtm";"wlbUtmZone";"wlbNpdidWellbore";"datesyncNPD"
"31/5-4 AR";"Norsk Hydro Produksjon AS";"085";"EXPLORATION";"APPRAISAL";"OIL/GAS";"09.07.1991";"18.07.1991";"TROLL";"NORTH SEA";"ED50";"60";"43";"16.19";"N";"3";"33";"43.06";"E";"60.721164";"3.561961";"6732020.10";"530661.48";"31";"1832";"18.09.2019"
"31/5-4 AR2";"Statoil ASA (old)";"085";"EXPLORATION";"APPRAISAL";"OIL/GAS";"24.08.2003";"05.09.2003";"TROLL";"NORTH SEA";"ED50";"60";"43";"16.19";"N";"3";"33";"43.06";"E";"60.721164";"3.561961";"6732020.10";"530661.48";"31";"5335";"18.09.2019"
"31/5-4 S";"Norsk Hydro Produksjon AS";"085";"EXPLORATION";"APPRAISAL";"OIL/GAS";"13.09.1990";"10.10.1990";"TROLL";"NORTH SEA";"ED50";"60";"43";"16.19";"N";"3";"33";"43.06";"E";"60.721164";"3.561961";"6732020.10";"530661.48";"31";"1669";"18.09.2019"
"31/5-5";"Norsk Hydro Produksjon AS";"085";"EXPLORATION";"APPRAISAL";"OIL/GAS";"30.12.1992";"11.02.1993";"TROLL";"NORTH SEA";"ED50";"60";"41";"49.66";"N";"3";"29";"8.74";"E";"60.697128";"3.485761";"6729309.74";"526523.74";"31";"2059";"18.09.2019"
"31/5-5 R";"Norsk Hydro Produksjon AS";"085";"EXPLORATION";"APPRAISAL";"OIL/GAS";"18.07.2002";"27.07.2002";"TROLL";"NORTH SEA";"ED50";"60";"41";"49.66";"N";"3";"29";"8.74";"E";"60.697128";"3.485761";"6729309.74";"526523.74";"31";"4593";"18.09.2019"
"31/5-6";"Norsk Hydro Produksjon AS";"191";"EXPLORATION";"WILDCAT";"OIL SHOWS";"05.07.2000";"25.07.2000";"";"NORTH SEA";"ED50";"60";"43";"19.78";"N";"3";"21";"26.35";"E";"60.722161";"3.357319";"6732053.04";"519495.40";"31";"4128";"18.09.2019"
"31/5-B-2 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"GAS";"12.03.1990";"22.03.1990";"TROLL";"NORTH SEA";"ED50";"60";"34";"27.29";"N";"3";"39";"27.15";"E";"60.574247";"3.657542";"6715704.98";"536040.08";"31";"1499";"18.09.2019"
"31/5-B-3 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"GAS";"29.03.1990";"07.04.1990";"TROLL";"NORTH SEA";"ED50";"60";"34";"27.14";"N";"3";"39";"27.67";"E";"60.574206";"3.657686";"6715700.42";"536048.05";"31";"1500";"18.09.2019"
"31/5-B-4 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"GAS";"29.01.1990";"25.02.1990";"TROLL";"NORTH SEA";"ED50";"60";"34";"27.44";"N";"3";"39";"26.63";"E";"60.574289";"3.657397";"6715709.54";"536032.12";"31";"1498";"18.09.2019"
"31/5-B-5 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"GAS";"28.02.1990";"09.03.1990";"TROLL";"NORTH SEA";"ED50";"60";"34";"27.49";"N";"3";"39";"27.02";"E";"60.574303";"3.657506";"6715711.15";"536038.04";"31";"1501";"18.09.2019"
"31/5-B-6 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"GAS";"04.12.1989";"19.12.1989";"TROLL";"NORTH SEA";"ED50";"60";"34";"27.55";"N";"3";"39";"28.42";"E";"60.574319";"3.657894";"6715713.22";"536059.34";"31";"1484";"18.09.2019"
"31/5-H-1 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"14.04.1996";"30.04.1996";"TROLL";"NORTH SEA";"ED50";"60";"42";"57.98";"N";"3";"30";"39.37";"E";"60.716106";"3.510936";"6731433.95";"527881.90";"31";"2804";"18.09.2019"
"31/5-H-1 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"01.05.1996";"26.05.1996";"TROLL";"NORTH SEA";"ED50";"60";"42";"57.98";"N";"3";"30";"39.37";"E";"60.716106";"3.510936";"6731433.95";"527881.90";"31";"2820";"18.09.2019"
"31/5-H-1 BY1H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"21.05.2019";"12.06.2019";"TROLL";"NORTH SEA";"ED50";"60";"42";"57.98";"N";"3";"30";"39.37";"E";"60.716106";"3.510936";"6731433.95";"527881.90";"31";"8737";"18.09.2019"
"31/5-H-1 BY2H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"13.06.2019";"30.06.2019";"TROLL";"NORTH SEA";"ED50";"60";"42";"57.98";"N";"3";"30";"39.37";"E";"60.716106";"3.510936";"6731433.95";"527881.90";"31";"8738";"18.09.2019"
"31/5-H-1 BY3H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"01.07.2019";"14.07.2019";"TROLL";"NORTH SEA";"ED50";"60";"42";"57.98";"N";"3";"30";"39.37";"E";"60.716106";"3.510936";"6731433.95";"527881.90";"31";"8739";"18.09.2019"
"31/5-H-1 BY4H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"15.07.2019";"26.07.2019";"TROLL";"NORTH SEA";"ED50";"60";"42";"57.98";"N";"3";"30";"39.37";"E";"60.716106";"3.510936";"6731433.95";"527881.90";"31";"8740";"18.09.2019"
"31/5-H-2 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"26.11.1996";"23.12.1996";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"2987";"18.09.2019"
"31/5-H-2 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"06.10.2005";"16.10.2005";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"5176";"18.09.2019"
"31/5-H-2 BY1H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"17.10.2005";"28.10.2005";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"5177";"18.09.2019"
"31/5-H-2 BY2H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"29.10.2005";"04.11.2005";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"5178";"18.09.2019"
"31/5-H-2 BY3H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"05.11.2005";"17.11.2005";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"5179";"18.09.2019"
"31/5-H-2 CY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"15.10.2013";"09.02.2014";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"7282";"18.09.2019"
"31/5-H-2 CY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"10.02.2014";"18.02.2014";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"7283";"18.09.2019"
"31/5-H-2 CY3H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"19.02.2014";"28.02.2014";"TROLL";"NORTH SEA";"ED50";"60";"43";"49.05";"N";"3";"30";"47.63";"E";"60.730292";"3.513231";"6733015.01";"527994.76";"31";"7284";"18.09.2019"
"31/5-H-3 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"07.04.1997";"22.04.1997";"TROLL";"NORTH SEA";"ED50";"60";"42";"51.32";"N";"3";"30";"49.38";"E";"60.714256";"3.513717";"6731229.08";"528035.24";"31";"3089";"18.09.2019"
"31/5-H-3 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"23.04.1997";"02.06.1997";"TROLL";"NORTH SEA";"ED50";"60";"42";"51.32";"N";"3";"30";"49.38";"E";"60.714256";"3.513717";"6731229.08";"528035.24";"31";"3090";"18.09.2019"
"31/5-H-3 BH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"03.06.1997";"22.06.1997";"TROLL";"NORTH SEA";"ED50";"60";"42";"51.32";"N";"3";"30";"49.38";"E";"60.714256";"3.513717";"6731229.08";"528035.24";"31";"3091";"18.09.2019"
"31/5-H-3 CY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"08.11.2009";"14.12.2009";"TROLL";"NORTH SEA";"ED50";"60";"42";"51.32";"N";"3";"30";"49.38";"E";"60.714256";"3.513717";"6731229.08";"528035.24";"31";"6201";"18.09.2019"
"31/5-H-3 CY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"15.12.2009";"03.01.2010";"TROLL";"NORTH SEA";"ED50";"60";"42";"51.32";"N";"3";"30";"49.38";"E";"60.714256";"3.513717";"6731229.08";"528035.24";"31";"6202";"18.09.2019"
"31/5-H-4 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"28.06.1996";"30.07.1996";"TROLL";"NORTH SEA";"ED50";"60";"42";"55.16";"N";"3";"30";"26.49";"E";"60.715322";"3.507358";"6731345.19";"527687.33";"31";"2834";"18.09.2019"
"31/5-H-4 AY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"30.03.2017";"18.04.2017";"TROLL";"NORTH SEA";"ED50";"60";"42";"55.16";"N";"3";"30";"26.49";"E";"60.715322";"3.507358";"6731345.19";"527687.33";"31";"8078";"18.09.2019"
"31/5-H-4 AY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"19.04.2017";"11.05.2017";"TROLL";"NORTH SEA";"ED50";"60";"42";"55.16";"N";"3";"30";"26.49";"E";"60.715322";"3.507358";"6731345.19";"527687.33";"31";"8079";"18.09.2019"
"31/5-H-4 AY3H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"12.05.2017";"28.05.2017";"TROLL";"NORTH SEA";"ED50";"60";"42";"55.16";"N";"3";"30";"26.49";"E";"60.715322";"3.507358";"6731345.19";"527687.33";"31";"8080";"18.09.2019"
"31/5-H-4 AY4H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"29.05.2017";"07.06.2017";"TROLL";"NORTH SEA";"ED50";"60";"42";"55.16";"N";"3";"30";"26.49";"E";"60.715322";"3.507358";"6731345.19";"527687.33";"31";"8081";"18.09.2019"
"31/5-H-5 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"03.06.1995";"25.06.1995";"TROLL";"NORTH SEA";"ED50";"60";"42";"52.25";"N";"3";"30";"24.52";"E";"60.714514";"3.506811";"6731254.93";"527658.17";"31";"2575";"18.09.2019"
"31/5-H-5 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"19.11.1995";"11.12.1995";"TROLL";"NORTH SEA";"ED50";"60";"42";"52.25";"N";"3";"30";"24.52";"E";"60.714514";"3.506811";"6731254.93";"527658.17";"31";"2711";"18.09.2019"
"31/5-H-5 BY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"28.07.2012";"18.09.2012";"TROLL";"NORTH SEA";"ED50";"60";"42";"52.25";"N";"3";"30";"24.52";"E";"60.714514";"3.506811";"6731254.93";"527658.17";"31";"6847";"18.09.2019"
"31/5-H-5 BY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"19.09.2012";"29.09.2012";"TROLL";"NORTH SEA";"ED50";"60";"42";"52.25";"N";"3";"30";"24.52";"E";"60.714514";"3.506811";"6731254.93";"527658.17";"31";"6848";"18.09.2019"
"31/5-H-6 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"27.06.1995";"23.07.1995";"TROLL";"NORTH SEA";"ED50";"60";"42";"46.85";"N";"3";"30";"33.96";"E";"60.713014";"3.509433";"6731088.96";"527802.56";"31";"2600";"18.09.2019"
"31/5-H-6 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"24.07.1995";"21.08.1995";"TROLL";"NORTH SEA";"ED50";"60";"42";"46.85";"N";"3";"30";"33.96";"E";"60.713014";"3.509433";"6731088.96";"527802.56";"31";"2601";"18.09.2019"
"31/5-H-6 BY1H";"StatoilHydro Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"25.04.2009";"30.05.2009";"TROLL";"NORTH SEA";"ED50";"60";"42";"46.85";"N";"3";"30";"33.96";"E";"60.713014";"3.509433";"6731088.96";"527802.56";"31";"6092";"18.09.2019"
"31/5-H-6 BY2H";"StatoilHydro Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"31.05.2009";"18.06.2009";"TROLL";"NORTH SEA";"ED50";"60";"42";"46.85";"N";"3";"30";"33.96";"E";"60.713014";"3.509433";"6731088.96";"527802.56";"31";"6093";"18.09.2019"
"31/5-I-11 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"14.10.1998";"31.10.1998";"TROLL";"NORTH SEA";"";"60";"44";"27.64";"N";"3";"34";"54.21";"E";"60.741011";"3.581725";"6734240.11";"531720.23";"31";"3624";"18.09.2019"
"31/5-I-11 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"01.11.1998";"02.12.1998";"TROLL";"NORTH SEA";"";"60";"44";"27.64";"N";"3";"34";"54.21";"E";"60.741011";"3.581725";"6734240.11";"531720.23";"31";"3625";"18.09.2019"
"31/5-I-12 AY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"26.02.2012";"24.03.2012";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.51";"N";"3";"34";"54.44";"E";"60.740975";"3.581789";"6734236.12";"531723.75";"31";"6784";"18.09.2019"
"31/5-I-12 AY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"25.03.2012";"16.04.2012";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.51";"N";"3";"34";"54.44";"E";"60.740975";"3.581789";"6734236.12";"531723.75";"31";"6785";"18.09.2019"
"31/5-I-12 Y1H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"02.01.2002";"05.02.2002";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.51";"N";"3";"34";"54.44";"E";"60.740975";"3.581789";"6734236.12";"531723.75";"31";"4475";"18.09.2019"
"31/5-I-12 Y2H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"06.02.2002";"18.02.2002";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.51";"N";"3";"34";"54.44";"E";"60.740975";"3.581789";"6734236.12";"531723.75";"31";"4476";"18.09.2019"
"31/5-I-13 AY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"08.07.2014";"19.08.2014";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"7505";"18.09.2019"
"31/5-I-13 AY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"20.08.2014";"10.09.2014";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"7506";"18.09.2019"
"31/5-I-13 AY3H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"11.09.2014";"30.09.2014";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"7507";"18.09.2019"
"31/5-I-13 AY4H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"01.10.2014";"11.10.2014";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"7508";"18.09.2019"
"31/5-I-13 BY1H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"";"06.09.2019";"";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"8877";"18.09.2019"
"31/5-I-13 BY2H";"Equinor Energy AS";"085";"";"PRODUCTION";"";"";"";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"8878";"18.09.2019"
"31/5-I-13 Y1H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"06.07.2003";"30.08.2003";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"4774";"18.09.2019"
"31/5-I-13 Y2H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"31.08.2003";"02.10.2003";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"4775";"18.09.2019"
"31/5-I-13 Y3H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"03.10.2003";"24.10.2003";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"4776";"18.09.2019"
"31/5-I-13 Y4H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"";"";"";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.76";"N";"3";"34";"53.99";"E";"60.741044";"3.581664";"6734243.79";"531716.86";"31";"4777";"18.09.2019"
"31/5-I-14 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"12.01.1998";"22.01.1998";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"3309";"18.09.2019"
"31/5-I-14 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"23.01.1998";"19.02.1998";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"3332";"18.09.2019"
"31/5-I-14 BY1H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"19.04.2005";"14.05.2005";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"5080";"18.09.2019"
"31/5-I-14 BY2H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"15.05.2005";"21.05.2005";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"5081";"18.09.2019"
"31/5-I-14 BY3H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"22.05.2005";"30.05.2005";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"5082";"18.09.2019"
"31/5-I-14 BY4H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"31.05.2005";"09.06.2005";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"5083";"18.09.2019"
"31/5-I-14 BY5H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"10.06.2005";"26.06.2005";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"5084";"18.09.2019"
"31/5-I-14 CY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"12.09.2015";"24.09.2015";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"7777";"18.09.2019"
"31/5-I-14 CY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"25.09.2015";"02.10.2015";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"7778";"18.09.2019"
"31/5-I-14 CY3H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"03.10.2015";"09.10.2015";"TROLL";"NORTH SEA";"ED50";"60";"44";"27.56";"N";"3";"34";"53.91";"E";"60.740989";"3.581642";"6734237.59";"531715.71";"31";"7779";"18.09.2019"
"31/5-I-21 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"24.11.1997";"11.12.1997";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"3268";"18.09.2019"
"31/5-I-21 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"27.05.1998";"02.07.1998";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"3269";"18.09.2019"
"31/5-I-21 BY1H";"StatoilHydro Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"01.10.2009";"11.11.2009";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"6213";"18.09.2019"
"31/5-I-21 BY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"12.11.2009";"01.12.2009";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"6214";"18.09.2019"
"31/5-I-21 CY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"23.10.2015";"11.11.2015";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"7828";"18.09.2019"
"31/5-I-21 CY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"12.11.2015";"27.11.2015";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"7829";"18.09.2019"
"31/5-I-21 CY3H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"28.11.2015";"11.12.2015";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.83";"N";"3";"34";"39.64";"E";"60.728564";"3.577678";"6732851.76";"531511.74";"31";"7830";"18.09.2019"
"31/5-I-22 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"28.11.1997";"18.12.1997";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.63";"N";"3";"34";"39.59";"E";"60.728508";"3.577664";"6732845.57";"531511.04";"31";"3298";"18.09.2019"
"31/5-I-22 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"19.12.1997";"06.01.1998";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.63";"N";"3";"34";"39.59";"E";"60.728508";"3.577664";"6732845.57";"531511.04";"31";"3299";"18.09.2019"
"31/5-I-22 BY1H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"28.07.2013";"17.08.2013";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.63";"N";"3";"34";"39.59";"E";"60.728508";"3.577664";"6732845.57";"531511.04";"31";"7237";"18.09.2019"
"31/5-I-22 BY2H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"18.08.2013";"01.09.2013";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.63";"N";"3";"34";"39.59";"E";"60.728508";"3.577664";"6732845.57";"531511.04";"31";"7238";"18.09.2019"
"31/5-I-22 BY3H";"Statoil Petroleum AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"02.09.2013";"08.09.2013";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.63";"N";"3";"34";"39.59";"E";"60.728508";"3.577664";"6732845.57";"531511.04";"31";"7239";"18.09.2019"
"31/5-I-23 H";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"NOT APPLICABLE";"02.04.1998";"12.04.1998";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.86";"N";"3";"34";"39.11";"E";"60.728572";"3.577531";"6732852.62";"531503.70";"31";"3331";"18.09.2019"
"31/5-I-23 AH";"Norsk Hydro Produksjon AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"13.04.1998";"30.04.1998";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.86";"N";"3";"34";"39.11";"E";"60.728572";"3.577531";"6732852.62";"531503.70";"31";"3333";"18.09.2019"
"31/5-I-23 BY1H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"28.01.2019";"15.02.2019";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.86";"N";"3";"34";"39.11";"E";"60.728572";"3.577531";"6732852.62";"531503.70";"31";"8635";"18.09.2019"
"31/5-I-23 BY2H";"Equinor Energy AS";"085";"DEVELOPMENT";"PRODUCTION";"OIL";"16.02.2019";"27.02.2019";"TROLL";"NORTH SEA";"ED50";"60";"43";"42.86";"N";"3";"34";"39.11";"E";"60.728572";"3.577531";"6732852.62";"531503.70";"31";"8636";"18.09.2019"
