document,keyword,matches
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,6608_10,78
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,6506_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,6506_11-2 ,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,8_10-2,56
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,9_12-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,6506_11-2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6608_10-2__WELL__6608-10-02_PB-706-0203.PDF,6608_10-2,55
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF, delta,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF, gro,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF, sigrid,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF, tir,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF, tor ,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,alve,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,atla,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,balder,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,c rev,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,ekofisk,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,fram,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,fram t,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,heimdal,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,jette,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,odin,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,platform,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,skagerrak,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,sleipner a,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,sleipner t,22
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,troll,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,vale,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,varg,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,volve,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,1_2,25
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,1_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,2_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,3_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,3_4,10
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,3_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,3_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,3_8,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,4_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,5_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,7_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,7_8,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,8_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF,10_8,1
